bookmaker,pre_game_key,match_label,start_time,bb_ready,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,3.5,4+,1.85,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,5.5,6+,3.65,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,4.5,5+,2.47,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,9.5,10+,35.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,2.5,3+,1.32,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,7.5,8+,10.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,8.5,9+,18.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Armoni Brooks,6.5,7+,6.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Tamir Blatt,5.5,6+,27.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Tamir Blatt,2.5,3+,2.67,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Tamir Blatt,4.5,5+,11.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Tamir Blatt,3.5,4+,5.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Tamir Blatt,1.5,2+,1.62,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,5.5,6+,4.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,2.5,3+,1.29,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,4.5,5+,3.35,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,3.5,4+,1.91,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,7.5,8+,16.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,1.5,2+,1.06,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Assists,AS,Assists,Marko Guduric,6.5,7+,8.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,15.5,16+,3.9,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,25.5,26+,37.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,21.5,22+,13.5,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,19.5,20+,8.25,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,13.5,14+,2.87,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Leandro Bolmaro,23.5,24+,22.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,16.5,17+,2.42,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,18.5,19+,3.15,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,30.5,31+,33.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,26.5,27+,13.0,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,22.5,23+,5.75,,True
OPAP,2026-03-13_armani_milano_maccabi_tel_aviv,Armani Milano vs Maccabi Tel Aviv,2026-03-13T19:30:00Z,NO,ALT_PROPS,Points,POINTS,Points,Zach LeDay,20.5,21+,4.25,,True
