bookmaker,pre_game_key,match_label,start_time,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,Justin Robinson,17.5,18+,2.0,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,Justin Robinson,15.5,16+,1.61,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,Justin Robinson,13.5,14+,1.33,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,TJ Shorts,7.5,8+,1.45,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,TJ Shorts,11.5,12+,2.85,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,TJ Shorts,4.5,5+,1.1,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,TJ Shorts,9.5,10+,1.95,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Assists,AS,Assists,TJ Shorts,4.5,5+,2.3,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Assists,AS,Assists,TJ Shorts,2.5,3+,1.24,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,TJ Shorts,13.5,14+,1.87,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,TJ Shorts,7.5,8+,1.06,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,TJ Shorts,9.5,10+,1.21,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,TJ Shorts,11.5,12+,1.44,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Assists,PA,Points + Assists,TJ Shorts,15.5,16+,2.6,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,Nigel Hayes,17.5,18+,3.5,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,Nigel Hayes,7.5,8+,1.09,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,Nigel Hayes,14.5,15+,2.15,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,Nigel Hayes,9.5,10+,1.22,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points,POINTS,Points,Nigel Hayes,11.5,12+,1.45,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,3P Made,3P_M,3P Made,Nigel Hayes,2.5,3+,4.15,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,3P Made,3P_M,3P Made,Nigel Hayes,1.5,2+,2.05,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,3P Made,3P_M,3P Made,Nigel Hayes,0.5,1+,1.24,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Rebounds,TR,Rebounds,Nigel Hayes,2.5,3+,1.2,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Rebounds,TR,Rebounds,Nigel Hayes,4.5,5+,2.05,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Rebounds,TR,Rebounds,Nigel Hayes,6.5,7+,5.0,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Rebounds,PR,Points + Rebounds,Nigel Hayes,15.5,16+,1.43,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Rebounds,PR,Points + Rebounds,Nigel Hayes,13.5,14+,1.21,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Rebounds,PR,Points + Rebounds,Nigel Hayes,11.5,12+,1.08,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Rebounds,PR,Points + Rebounds,Nigel Hayes,17.5,18+,1.73,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,ALT_PROPS,Points + Rebounds,PR,Points + Rebounds,Nigel Hayes,19.5,20+,2.25,,True
OPAP,2026-02-26_panathinaikos_paris,Panathinaikos vs Paris,2026-02-26T19:45:00Z,MAIN_PROPS,Points,POINTS,Points,Nigel Hayes,13.5,,1.71,2.0,True
