bookmaker,pre_game_key,match_label,start_time,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Derrick Alston,18.5,18.5,4.25,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Saliou Niang,12.5,12.5,3.35,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Isaac Bonga,15.5,15.5,1.82,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Isaac Bonga,18.5,18.5,3.0,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Sterling Brown,15.5,15.5,1.73,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Sterling Brown,18.5,18.5,2.6,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Rebounds,PR,Points + Rebounds,Sterling Brown,21.5,21.5,4.25,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Luca Vildoza,12.5,12.5,1.62,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Luca Vildoza,15.5,15.5,2.65,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Luca Vildoza,18.5,18.5,4.75,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carsen Edwards,18.5,18.5,1.44,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carsen Edwards,21.5,21.5,1.96,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carsen Edwards,24.5,24.5,2.9,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Nick Calathes,12.5,12.5,4.75,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Sterling Brown,15.5,15.5,1.72,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Sterling Brown,18.5,18.5,2.6,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Sterling Brown,21.5,21.5,4.25,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carlik Jones,18.5,18.5,1.46,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carlik Jones,21.5,21.5,2.07,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Points & Assists,PA,Points + Assists,Carlik Jones,24.5,24.5,3.3,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Rebounds & Assists,RA,Rebounds + Assists,Sterling Brown,3.5,3.5,1.46,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Rebounds & Assists,RA,Rebounds + Assists,Sterling Brown,4.5,4.5,2.02,,True
NOVIBET,2026-03-11_virtus_bologna_partizan,Virtus Bologna vs Partizan,2026-03-11T19:45:00Z,ALT_PROPS,Rebounds & Assists,RA,Rebounds + Assists,Sterling Brown,5.5,5.5,3.0,,True
