bookmaker,pre_game_key,match_label,start_time,bb_ready,bet_type,book_category,sheet_key,ui_name,player_name,line,source_display,over_odds,under_odds,is_mapped
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Wade Baldwin,4.5,5+,2.2,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Assists,AS,Assists,Nando De Colo,2.5,,1.91,1.8,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,12.5,13+,2.62,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,6.5,7+,1.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,22.5,23+,16.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,24.5,25+,27.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,14.5,15+,3.4,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,18.5,19+,7.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,16.5,17+,4.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,20.5,21+,10.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,8.5,9+,1.71,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nando De Colo,10.5,11+,2.02,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Khem Birch,3.5,,1.91,1.8,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Nando De Colo,8.5,,1.8,1.91,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Nikola Kalinic,5.5,,1.87,1.83,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,3P Made,3P_M,3P Made,Nando De Colo,0.5,,1.42,2.6,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,2.5,,1.65,2.1,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Wade Baldwin,3.5,4+,13.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Wade Baldwin,4.5,5+,35.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,3P Made,3P_M,3P Made,Nikola Kalinic,0.5,,1.52,2.35,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Tarik Biberovic,5.5,6+,29.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Tarik Biberovic,1.5,2+,1.87,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Tarik Biberovic,3.5,4+,5.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,5.5,6+,6.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,7.5,8+,21.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,2.5,3+,1.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,3.5,4+,2.45,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,4.5,5+,3.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,6.5,7+,11.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Tarik Biberovic,8.5,9+,40.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,11.5,12+,5.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,17.5,18+,18.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,5.5,6+,2.15,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,19.5,20+,31.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,15.5,16+,11.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,7.5,8+,2.82,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,9.5,10+,3.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Khem Birch,13.5,14+,7.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,8.5,9+,41.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,5.5,6+,5.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,7.5,8+,20.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,3.5,4+,2.15,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,6.5,7+,10.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,4.5,5+,3.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Nikola Kalinic,2.5,3+,1.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Assists,AS,Assists,Tarik Biberovic,1.5,,2.08,1.67,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Codi Miller-McIntyre,5.5,6+,22.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Codi Miller-McIntyre,4.5,5+,10.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Codi Miller-McIntyre,3.5,4+,5.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Codi Miller-McIntyre,5.5,6+,1.31,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Codi Miller-McIntyre,10.5,11+,7.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Codi Miller-McIntyre,7.5,8+,2.3,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Codi Miller-McIntyre,8.5,9+,3.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nikola Kalinic,4.5,5+,33.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nikola Kalinic,2.5,3+,5.15,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nikola Kalinic,3.5,4+,12.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nikola Kalinic,1.5,2+,2.42,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Wade Baldwin,8.5,9+,4.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Wade Baldwin,5.5,6+,1.63,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Wade Baldwin,7.5,8+,3.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Wade Baldwin,3.5,4+,1.06,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,25.5,26+,27.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,21.5,22+,9.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,23.5,24+,16.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,13.5,14+,2.35,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,15.5,16+,3.1,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Codi Miller-McIntyre,19.5,20+,6.35,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nando De Colo,2.5,3+,4.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nando De Colo,4.5,5+,29.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nando De Colo,3.5,4+,11.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Nando De Colo,1.5,2+,2.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,13.5,14+,1.82,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,21.5,22+,6.15,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,15.5,16+,2.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,23.5,24+,9.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,25.5,26+,15.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Wade Baldwin,27.5,28+,28.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Codi Miller-McIntyre,9.5,10+,35.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Codi Miller-McIntyre,5.5,6+,3.3,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Codi Miller-McIntyre,3.5,4+,1.62,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Codi Miller-McIntyre,8.5,9+,17.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Codi Miller-McIntyre,7.5,8+,9.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,7.5,8+,4.35,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,5.5,6+,2.12,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,8.5,9+,6.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,9.5,10+,11.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,3.5,4+,1.23,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,11.5,12+,37.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,10.5,11+,20.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,6.5,7+,3.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Khem Birch,4.5,5+,1.61,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,15.5,16+,11.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,13.5,14+,6.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,5.5,6+,1.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,19.5,20+,35.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,17.5,18+,18.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Nikola Kalinic,11.5,12+,4.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,12.5,13+,1.75,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,16.5,17+,3.55,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,10.5,11+,1.32,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,26.5,27+,25.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,22.5,23+,9.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,24.5,25+,14.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,20.5,21+,6.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,18.5,19+,4.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Points,POINTS,Points,Tarik Biberovic,28.5,29+,45.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Assists,AS,Assists,Jared Butler,3.5,,1.65,2.1,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Rebounds,TR,Rebounds,Jared Butler,1.5,,1.65,2.1,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,3P Made,3P_M,3P Made,Jordan Nwora,1.5,,1.55,2.32,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Talen Horton-Tucker,5.5,6+,23.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Talen Horton-Tucker,1.5,2+,1.43,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Assists,AS,Assists,Talen Horton-Tucker,3.5,4+,4.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jordan Nwora,8.5,9+,14.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jordan Nwora,9.5,10+,27.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jordan Nwora,3.5,4+,1.65,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jordan Nwora,7.5,8+,8.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jordan Nwora,5.5,6+,3.8,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Bonzie Colson,3.5,4+,6.85,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Bonzie Colson,4.5,5+,15.5,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,3P Made,3P_M,3P Made,Bonzie Colson,5.5,6+,37.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jared Butler,5.5,6+,22.0,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jared Butler,4.5,5+,9.25,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jared Butler,3.5,4+,4.35,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,ALT_PROPS,Rebounds,TR,Rebounds,Jared Butler,2.5,3+,2.3,,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Assists,AS,Assists,Talen Horton-Tucker,1.5,,1.57,2.25,True
OPAP,2026-03-13_crvena_zvezda_fenerbahce,Crvena Zvezda vs Fenerbahce,2026-03-13T19:00:00Z,NO,MAIN_PROPS,Points,POINTS,Points,Jared Butler,13.5,,1.87,1.83,True
